Date,1M,2M,3M,4M,5M,6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M,17M,18M,19M,20M,21M,22M,23M,24M,25M,26M,27M,28M,29M,30M,31M,32M,33M,34M,35M,36M,37M,38M,39M,40M,41M,42M,43M,44M,45M,46M,47M,48M,49M,50M,51M,52M,53M,54M,55M,56M,57M,58M,59M,60M
30/05/2018,0.451919601,0.461742952,0.474856208,0.488330293,0.501303038,0.513697843,0.525584227,0.537118847,0.548455916,0.559658208,0.57072636,0.581651084,0.592442459,0.603124195,0.613712473,0.624216725,0.634641617,0.644988376,0.655255638,0.665439299,0.675532179,0.685524612,0.69540498,0.705160123,0.714775771,0.724238543,0.733537908,0.742665928,0.751616807,0.760386535,0.7689726,0.777373755,0.785589825,0.793621551,0.801470455,0.809138738,0.816629175,0.823944935,0.831089397,0.838066112,0.844878778,0.851531227,0.858027405,0.864371361,0.870567237,0.876619255,0.882531712,0.888308968,0.893955437,0.899475513,0.904873493,0.910153578,0.915319881,0.920376437,0.925327211,0.9301761,0.934926944,0.939583527,0.944149583,0.948628802
31/05/2018,0.453114524,0.464973285,0.480321176,0.495838596,0.510545489,0.524315462,0.537160519,0.549201804,0.560650058,0.571715049,0.582557102,0.593278508,0.603928648,0.61452386,0.625065121,0.635543458,0.645942872,0.65624229,0.666417227,0.676445006,0.686309304,0.695999251,0.705508246,0.714833068,0.723973141,0.73292928,0.74170261,0.750294417,0.758706124,0.766939267,0.774995478,0.782876469,0.790584017,0.798119962,0.80548619,0.812684632,0.819717264,0.826586249,0.833294068,0.839843497,0.846237574,0.852479568,0.858572946,0.86452136,0.870328618,0.875998672,0.8815356,0.886943596,0.892226949,0.897389962,0.902436879,0.90737188,0.912199086,0.91692257,0.921546355,0.926074421,0.930510711,0.934859132,0.939123555,0.943307825
01/06/2018,0.455644135,0.470617396,0.487730016,0.504419139,0.520073828,0.53471085,0.548425886,0.561399128,0.573826908,0.585839927,0.597526159,0.608958803,0.620203681,0.63131428,0.642325058,0.653256254,0.664118069,0.674913459,0.685640042,0.696291515,0.706858666,0.717330042,0.727692441,0.737931271,0.748030983,0.757976993,0.767757316,0.777362268,0.786784074,0.796016551,0.805054845,0.81389523,0.822534934,0.830971997,0.839205161,0.847233764,0.85505769,0.862677556,0.870094893,0.877312062,0.884332152,0.89115889,0.897796572,0.904249993,0.910524398,0.916625424,0.922559069,0.928331645,0.933949733,0.939419927,0.944748594,0.949941872,0.955005693,0.959945802,0.964767771,0.969477019,0.974078823,0.97857833,0.982980567,0.987290456
04/06/2018,0.456399489,0.473374598,0.492393206,0.510766878,0.527586209,0.542938393,0.557151607,0.570611346,0.583616764,0.596315505,0.608768608,0.621007816,0.633053111,0.644917841,0.656611825,0.668142534,0.679515782,0.690736186,0.701807349,0.712730623,0.723504187,0.734123634,0.744582531,0.75487284,0.764985369,0.774911447,0.784644339,0.794179045,0.803511998,0.81264083,0.821564174,0.830281512,0.838793042,0.847099576,0.85520245,0.863103454,0.870804778,0.878309093,0.885619627,0.892740103,0.899674685,0.906427924,0.913004709,0.919410236,0.925649964,0.931729597,0.93765505,0.943432431,0.949068008,0.954568035,0.959938555,0.965185399,0.970314205,0.975330438,0.980239401,0.985046256,0.98975603,0.994373631,0.998903857,1.003351404
05/06/2018,0.453272261,0.474195029,0.498049926,0.52003374,0.539159044,0.555871233,0.570735947,0.584262456,0.596876977,0.608887751,0.620507548,0.631879762,0.643092765,0.654196231,0.665214888,0.67615642,0.687016475,0.697782014,0.708433924,0.718952145,0.729319458,0.739521166,0.749544541,0.759378417,0.769012956,0.778440274,0.787655002,0.796653923,0.805435601,0.814000086,0.822348673,0.830483706,0.838408422,0.846126818,0.853643542,0.860963805,0.868093287,0.87503789,0.881803474,0.888395835,0.894820716,0.901083812,0.907190773,0.913147213,0.918958711,0.924630816,0.930169053,0.935578918,0.940865882,0.946035287,0.951092249,0.956041664,0.960888233,0.965636476,0.970290751,0.974855267,0.9793341,0.983731199,0.988050403,0.992295444
06/06/2018,0.46807738,0.494549878,0.519576207,0.542037309,0.56141864,0.578221658,0.593194984,0.607072963,0.620405789,0.633491204,0.646464467,0.659381594,0.672249271,0.685048857,0.697756527,0.710345947,0.722789007,0.735056319,0.74711798,0.75894839,0.770529862,0.781851243,0.792906492,0.803693621,0.814213831,0.824470265,0.834466873,0.844208186,0.853699212,0.862945356,0.871952359,0.880726243,0.889273269,0.897599904,0.905712786,0.913618708,0.921324577,0.928837227,0.936163235,0.943308927,0.950280413,0.957083611,0.963724269,0.970207984,0.976540222,0.982726326,0.988771536,0.994680995,1.000459758,1.006112759,1.011644782,1.017060471,1.022364343,1.0275608,1.032654139,1.037648563,1.042548186,1.047357044,1.0520791,1.05671825
07/06/2018,0.456863582,0.484420873,0.51467117,0.541546887,0.563801103,0.582408906,0.598603991,0.613406071,0.627513359,0.641305614,0.654949064,0.668497186,0.6819368,0.69523182,0.708355667,0.721290458,0.734024455,0.746550354,0.758864063,0.770963178,0.78284575,0.794510093,0.805954726,0.817178331,0.828179735,0.838958077,0.849512966,0.859844417,0.869952788,0.879838715,0.889503073,0.898946935,0.908171543,0.917178286,0.925968673,0.934544323,0.942906968,0.951058703,0.959002223,0.966740767,0.974278057,0.981618239,0.988765833,0.995725693,1.002502965,1.009103061,1.015531627,1.02179452,1.027897772,1.033847424,1.039649362,1.045309318,1.050832884,1.056225524,1.061492589,1.066639323,1.071670873,1.076592302,1.081408589,1.086124642
08/06/2018,0.464991917,0.487816947,0.510599189,0.5313778,0.549534535,0.565566899,0.580163725,0.593964318,0.607398077,0.620653482,0.63379013,0.646825403,0.659767997,0.672624376,0.685395408,0.69807763,0.710664527,0.723147376,0.735515738,0.747756801,0.759854787,0.771791516,0.783546925,0.795099462,0.806426653,0.81750846,0.828330108,0.838881466,0.849156247,0.859151363,0.868866412,0.878303261,0.887465694,0.89635914,0.90499043,0.913367607,0.92149972,0.929396198,0.937066297,0.944519062,0.951763362,0.958807903,0.965661253,0.972331855,0.978828038,0.985158037,0.991329996,0.99735198,1.003231969,1.008977677,1.014596389,1.020094981,1.025479955,1.030757481,1.035933418,1.041013351,1.046002609,1.050906289,1.055729274,1.060476255
11/06/2018,0.469543438,0.493300656,0.516618156,0.537456278,0.555483794,0.571235235,0.585444221,0.598809574,0.611812416,0.62468247,0.637505874,0.650309247,0.663088432,0.675826102,0.688504134,0.701104563,0.713609536,0.72600128,0.738262142,0.750375231,0.762324901,0.774096527,0.785676282,0.797050974,0.808208035,0.819136802,0.829829603,0.840281368,0.850489175,0.860451897,0.870169907,0.879644851,0.888879446,0.897877331,0.90664293,0.915181344,0.923498251,0.931599687,0.939491866,0.947181136,0.954673967,0.961976936,0.969096714,0.976040054,0.982813784,0.989424799,0.995880051,1.002186546,1.008351327,1.014381289,1.020282991,1.026062655,1.031726199,1.037279268,1.04272726,1.04807534,1.05332847,1.058491422,1.063568793,1.068565021
12/06/2018,0.470274826,0.493620356,0.516759973,0.53811617,0.557006417,0.573654436,0.588689673,0.602780746,0.616405805,0.629805502,0.643085183,0.656291721,0.669443589,0.682543084,0.695580648,0.708538458,0.721392857,0.734115973,0.746677208,0.75904802,0.771205501,0.783131456,0.794811385,0.806233709,0.817389254,0.828271553,0.838877134,0.849205061,0.859256499,0.869034363,0.878543034,0.887788132,0.896776328,0.905515189,0.914013049,0.922278904,0.930322296,0.938152843,0.945779755,0.953211827,0.960457493,0.967524865,0.974421771,0.981155791,0.98773428,0.994164396,1.000453117,1.006607265,1.012633507,1.01853824,1.024327468,1.030006822,1.035581597,1.041056782,1.046437088,1.051726974,1.056930665,1.062052179,1.067095337,1.072063786
13/06/2018,0.457839427,0.482809426,0.508679634,0.53135432,0.550734084,0.567687864,0.583054725,0.597504035,0.611501957,0.625303185,0.639011741,0.652649527,0.666192795,0.679603764,0.692852018,0.705913656,0.718769374,0.731403189,0.74380167,0.755954448,0.767854627,0.779498093,0.790882913,0.802008877,0.812877149,0.823489869,0.833849819,0.843960293,0.853825003,0.863448016,0.872833693,0.881986643,0.890911685,0.899613821,0.908098206,0.916370126,0.924434982,0.932298235,0.939965365,0.947441856,0.954733205,0.961844914,0.968782489,0.975551447,0.982157304,0.988605585,0.994901817,1.00105153,1.007060251,1.012933424,1.018676338,1.024294125,1.029791786,1.035174193,1.040446109,1.045612191,1.050677004,1.055645027,1.060520661,1.065308233
14/06/2018,0.464953547,0.489218226,0.512867916,0.533605081,0.551501621,0.567311732,0.581812703,0.595628285,0.609125028,0.622440799,0.635605408,0.648613647,0.66145333,0.67411345,0.686583541,0.698853451,0.710913246,0.722753152,0.734363661,0.745737487,0.756871327,0.767765215,0.778421792,0.788845766,0.799043415,0.809021279,0.818784984,0.828339285,0.837688216,0.846835213,0.855783208,0.864534709,0.873091863,0.881456512,0.88963023,0.89761437,0.905410112,0.913018828,0.920442403,0.927683207,0.934744032,0.941628049,0.948338755,0.954879945,0.961255671,0.96747022,0.973528084,0.979433944,0.985192637,0.990809057,0.996288048,1.001634404,1.006852872,1.011948154,1.016924918,1.021787792,1.026541375,1.031190235,1.035738914,1.040191928
15/06/2018,0.457430488,0.482537941,0.508543695,0.530897492,0.549606621,0.565734012,0.580201372,0.593667993,0.606555398,0.619099446,0.631422508,0.643585154,0.655615561,0.66752685,0.679324008,0.691006589,0.702570316,0.714008138,0.725311042,0.736469429,0.747474211,0.75831678,0.76898891,0.779482675,0.789790455,0.799905613,0.80982308,0.819539149,0.829051241,0.838357716,0.84745772,0.856351065,0.865038126,0.873519762,0.881797239,0.889872182,0.897746534,0.905422654,0.912903414,0.920192143,0.927292579,0.934208812,0.940945251,0.947506582,0.95389774,0.96012388,0.966190358,0.972102703,0.977866596,0.983487732,0.988971696,0.994323962,0.9995499,1.004654789,1.009643826,1.014522128,1.019294746,1.023966664,1.028542811,1.03302806
18/06/2018,0.462437761,0.488060204,0.511638542,0.532012205,0.549870306,0.566045528,0.581227481,0.595905421,0.610321786,0.624538369,0.638547636,0.652328933,0.665865802,0.679147645,0.692168396,0.70492514,0.717417186,0.729645447,0.741611972,0.753319077,0.76476872,0.775962528,0.786901867,0.7975879,0.808021655,0.818204416,0.828138042,0.837824905,0.847267801,0.856469879,0.865434581,0.874165601,0.882666844,0.890942397,0.898996498,0.906833524,0.914457971,0.921874557,0.929088303,0.936104511,0.942928725,0.949566705,0.956024403,0.962307937,0.968423578,0.974377727,0.980176907,0.985827748,0.991336964,0.99671118,1.001956744,1.007079726,1.012085946,1.016980997,1.021770267,1.026458955,1.031052089,1.03555454,1.039971035,1.044306173
19/06/2018,0.459912439,0.486248499,0.509712166,0.528802415,0.544989373,0.559639895,0.573465282,0.586805709,0.599818468,0.612585722,0.625156189,0.637553875,0.649786774,0.661855753,0.67375701,0.68548351,0.697025933,0.708373313,0.719513613,0.730435592,0.741130196,0.751590201,0.76180982,0.771784396,0.781510243,0.790985126,0.800208688,0.809182186,0.817908212,0.826390465,0.834633581,0.842642979,0.850424746,0.857985541,0.865332506,0.872473208,0.879415556,0.886167507,0.89273675,0.899130704,0.905356553,0.911421268,0.917331641,0.923094296,0.928715713,0.934202245,0.939560125,0.944795485,0.949914354,0.954922534,0.959825479,0.964628305,0.969335828,0.973952589,0.978482879,0.982930761,0.987300094,0.991594543,0.995817603,0.999972609
20/06/2018,0.460646053,0.48645418,0.510427924,0.530513347,0.547918741,0.56380535,0.578915012,0.593686935,0.608290597,0.622726766,0.636946838,0.650900161,0.664547961,0.677867044,0.69084476,0.703475665,0.715759401,0.727699285,0.739301296,0.750572918,0.761522305,0.772158081,0.782489238,0.79252506,0.80227505,0.811748704,0.820955286,0.829903843,0.838603244,0.847062211,0.855289338,0.863293115,0.871081944,0.878664149,0.886047989,0.893241668,0.900253321,0.907090802,0.91376146,0.920272177,0.926629423,0.932839308,0.938907622,0.944839872,0.950641311,0.95631697,0.961871679,0.967310087,0.972636681,0.977855781,0.982971533,0.987987926,0.992908806,0.997737888,1.00247877,1.007134942,1.011709795,1.016206632,1.020628673,1.024979062
21/06/2018,0.456731277,0.495628127,0.532024573,0.560074057,0.580801288,0.596831267,0.610364027,0.6228571,0.635067634,0.647278953,0.659539861,0.671805317,0.683989384,0.696005492,0.707794208,0.719317154,0.73055081,0.74148239,0.752106968,0.762424907,0.772439901,0.782158143,0.791587784,0.800738521,0.80962122,0.818246791,0.826625179,0.83476543,0.842675844,0.850364104,0.857837371,0.865102369,0.872165449,0.879032645,0.885709716,0.892202192,0.898515405,0.904654622,0.910625163,0.916432404,0.922081767,0.927578718,0.932928763,0.938137439,0.943210313,0.94815298,0.952971059,0.957670188,0.962256016,0.966734071,0.971109643,0.975387791,0.979573366,0.983671029,0.98768527,0.991620422,0.995480675,0.99927009,1.002992606,1.006652056
22/06/2018,0.461028693,0.503436088,0.53977048,0.566958511,0.587172225,0.603196245,0.617102103,0.630161309,0.643002245,0.65584549,0.668716933,0.681568485,0.694337897,0.70697322,0.719436105,0.731698139,0.743737924,0.755539128,0.767089153,0.778378247,0.78939886,0.800145156,0.810612635,0.820797855,0.830698285,0.840312835,0.849642328,0.858689226,0.867457348,0.875951647,0.884178021,0.892143171,0.899854477,0.907319898,0.914547889,0.921547334,0.928327461,0.934897523,0.941266494,0.947443083,0.953435761,0.959252793,0.964902259,0.970392078,0.975730023,0.980923739,0.985980755,0.990908498,0.995714287,1.000405184,1.004987846,1.009468551,1.013853228,1.018147493,1.022356677,1.026485852,1.030539851,1.034523291,1.038440593,1.042295993
25/06/2018,0.461036828,0.503391817,0.539185128,0.565311286,0.584202844,0.598881518,0.611479517,0.623254877,0.634828955,0.646445898,0.658170103,0.669990803,0.681875862,0.693790056,0.705692396,0.717537469,0.729276744,0.740859435,0.752233628,0.76335369,0.774186885,0.784711341,0.79491368,0.804787255,0.814330743,0.823546468,0.832439047,0.841014911,0.849281998,0.857249497,0.864927651,0.872327586,0.879461184,0.886340966,0.892980007,0.899391851,0.9055904,0.9115892,0.917400799,0.923036805,0.928507999,0.933824433,0.938995515,0.944030085,0.948936475,0.953722565,0.95839583,0.962963385,0.967432014,0.971808116,0.976097636,0.980306097,0.98443864,0.988500059,0.992494832,0.996427151,1.000300946,1.004119905,1.007887499,1.011606998
26/06/2018,0.463891472,0.507728718,0.542722287,0.567619217,0.585656539,0.599928738,0.612529547,0.624663052,0.636852053,0.649230233,0.661770982,0.67439832,0.687037844,0.699630282,0.712123754,0.724471093,0.736628455,0.748554395,0.76020968,0.771562053,0.782590217,0.79328191,0.803631938,0.813640704,0.823313008,0.832656265,0.841679047,0.850390787,0.858801628,0.866922307,0.874764057,0.88233853,0.889657734,0.896733979,0.903579839,0.910208108,0.916631739,0.922863301,0.928914399,0.93479572,0.940517146,0.94608785,0.951516376,0.956810713,0.961978357,0.967026363,0.971961391,0.976789749,0.981517427,0.986150072,0.990692967,0.995151058,0.999528987,1.00383112,1.00806157,1.012224224,1.016322757,1.020360656,1.024341231,1.028267633
27/06/2018,0.464227553,0.505886725,0.538362791,0.561672882,0.578965993,0.592897028,0.605177895,0.616778392,0.628150807,0.639454406,0.650715241,0.661907855,0.673008272,0.684005026,0.694883691,0.70562665,0.716214031,0.726624337,0.736835214,0.746827438,0.756587887,0.766108494,0.775385148,0.78441687,0.793205164,0.801753195,0.810065082,0.818145677,0.826000441,0.833635338,0.84105676,0.848271455,0.855286476,0.862109135,0.868746966,0.875207695,0.881499191,0.887629169,0.893604891,0.899433193,0.905120534,0.910673041,0.916096549,0.921396635,0.926578641,0.931647709,0.936608793,0.941466684,0.946226023,0.950891282,0.955466752,0.95995655,0.96436464,0.968694849,0.972950874,0.977136297,0.981254596,0.98530915,0.989303252,0.993240112
28/06/2018,0.463515116,0.507776651,0.541898995,0.565263161,0.581646733,0.59415213,0.604908029,0.615168134,0.6254824,0.636008622,0.646743327,0.657626661,0.668592768,0.679586699,0.690561012,0.701473345,0.712284926,0.72295957,0.73346327,0.743767208,0.753850583,0.763699228,0.773304171,0.782660551,0.791766772,0.800623529,0.809233004,0.817598562,0.825724544,0.833616107,0.84127909,0.84871991,0.855945471,0.862963097,0.869780468,0.876405573,0.882846639,0.889111806,0.895208815,0.901145034,0.906927499,0.912562956,0.918057894,0.923418574,0.928651053,0.933761211,0.938754763,0.943637282,0.948414204,0.953090756,0.957671898,0.962162332,0.966566528,0.970888749,0.975133067,0.979303381,0.983403429,0.987436809,0.991406983,0.995317293
29/06/2018,0.457632043,0.50836077,0.548048184,0.575660336,0.595218745,0.610186448,0.622834781,0.634419941,0.645525545,0.656377699,0.667056855,0.677592656,0.688004386,0.698307746,0.708509631,0.718610149,0.728604618,0.738484898,0.748240426,0.757860416,0.767335583,0.776657978,0.785820691,0.79481764,0.803643448,0.812293839,0.82076599,0.829058318,0.837170272,0.845102157,0.852854999,0.860430429,0.867830594,0.875058081,0.882115853,0.889007196,0.895735676,0.902305066,0.908719291,0.9149824,0.921098557,0.927072022,0.932907144,0.938608348,0.944180129,0.94962704,0.954953691,0.960164743,0.965264886,0.970258737,0.975150722,0.979945087,0.984645917,0.989257144,0.99378257,0.998225871,1.002590612,1.006880255,1.011098169,1.015247636
02/07/2018,0.466814091,0.516373142,0.554004117,0.579028961,0.595977759,0.608547689,0.619124542,0.62902977,0.638825855,0.648680027,0.658608218,0.668580412,0.678576633,0.688591428,0.69860981,0.708608332,0.718557581,0.728423833,0.738170655,0.747765251,0.757183598,0.766409058,0.775430769,0.784242445,0.792841416,0.801227462,0.809401872,0.817367122,0.825126674,0.832684812,0.840046506,0.84721731,0.854203267,0.861010844,0.867646866,0.874118469,0.88043303,0.886597802,0.892619583,0.898504743,0.904259269,0.909888817,0.915398748,0.920794161,0.926079924,0.931260695,0.936340951,0.941325,0.946217,0.951020947,0.955740651,0.960379754,0.964941747,0.969429978,0.973847671,0.978197935,0.982483772,0.98670809,0.99087371,0.994983368
03/07/2018,0.472531095,0.521531845,0.556640909,0.579597328,0.595288831,0.607338056,0.617846207,0.627863757,0.637790897,0.647748508,0.657754118,0.667781934,0.677806381,0.687811801,0.697780305,0.707691558,0.717523502,0.72725283,0.736855521,0.746309464,0.7555966,0.764702258,0.773614424,0.782323181,0.790820374,0.79910021,0.807159787,0.814998677,0.822618494,0.830022558,0.837215616,0.844203623,0.850993556,0.857593265,0.864011348,0.870257047,0.876340124,0.88227025,0.888056368,0.893706703,0.899228854,0.904629862,0.909916284,0.915094239,0.920169462,0.925147345,0.930032972,0.934831153,0.939546445,0.944183138,0.948745223,0.953236421,0.957660205,0.962019825,0.966318326,0.970558569,0.974743244,0.97887489,0.9829559,0.98698854
04/07/2018,0.47602108,0.532657981,0.57383242,0.600507815,0.618272251,0.631576655,0.643125695,0.654307878,0.665626247,0.677151944,0.688811123,0.700494533,0.712109043,0.723590066,0.734888678,0.745966272,0.75679152,0.767338351,0.777584807,0.787515506,0.797124359,0.806412969,0.815388961,0.824064726,0.832456336,0.840580945,0.848454334,0.85609089,0.863503852,0.870705498,0.877707301,0.884520058,0.891153987,0.897618816,0.903923852,0.910078038,0.916089988,0.921967784,0.927718775,0.933349641,0.938866475,0.94427485,0.949579881,0.954786277,0.959898388,0.964920239,0.969855571,0.974707865,0.979480376,0.984176176,0.98879821,0.993349305,0.997832181,1.002249466,1.006603698,1.010897337,1.015132772,1.019312324,1.023438256,1.027512774
05/07/2018,0.487462419,0.54616687,0.585164529,0.609554734,0.625725122,0.638027429,0.648955828,0.659726253,0.670728477,0.681954364,0.693287965,0.704606346,0.715833703,0.726935804,0.737884737,0.748654843,0.759222052,0.76956344,0.779657175,0.789485548,0.799037753,0.808308731,0.817297919,0.826008317,0.834445722,0.842617583,0.850532004,0.858197559,0.865623214,0.872818253,0.879792235,0.886554946,0.893116369,0.89948665,0.905676078,0.911695065,0.917554085,0.923263166,0.928831423,0.934267119,0.939577772,0.94477024,0.949850801,0.954825215,0.959698787,0.964476411,0.969162618,0.973761612,0.978277303,0.982713364,0.987073274,0.991360341,0.995577718,0.999728416,1.003815319,1.007841195,1.011808702,1.015720405,1.019578777,1.023386211
06/07/2018,0.493833361,0.551955193,0.589681168,0.613412128,0.629394936,0.641705787,0.652700649,0.663547339,0.674629788,0.685956091,0.697421168,0.708905484,0.720323146,0.731625087,0.742775698,0.753747243,0.764517541,0.775068426,0.785384758,0.795454523,0.805268993,0.814822071,0.824109717,0.833129522,0.841880433,0.85036311,0.858580247,0.866536266,0.874237026,0.881689578,0.888901975,0.895883116,0.902642615,0.9091907,0.915538122,0.921696083,0.927676126,0.933489496,0.939146559,0.944656849,0.950029173,0.955271695,0.96039201,0.965397212,0.970293947,0.975088461,0.979786647,0.984394076,0.988916028,0.993357458,0.997722956,1.002016783,1.006242894,1.010404973,1.014506453,1.018550542,1.022540239,1.026478355,1.030367528,1.034210237
09/07/2018,0.493475684,0.546924993,0.580698792,0.601749169,0.615790059,0.626593632,0.636297564,0.645947947,0.655928123,0.666305558,0.677034408,0.688044727,0.699276175,0.710677848,0.722192918,0.733759303,0.745311209,0.756780163,0.768096497,0.779199081,0.790043298,0.800598285,0.810843949,0.820768723,0.830367786,0.839640972,0.848591071,0.857223226,0.865544525,0.873563678,0.881290756,0.888736974,0.895914524,0.902836428,0.909516418,0.915968839,0.922208503,0.928249832,0.934106093,0.939789457,0.945311134,0.950681487,0.955910133,0.961006022,0.965977519,0.970832459,0.975578212,0.980221724,0.98476956,0.989227868,0.99360233,0.9978982,1.002120342,1.006273266,1.01036116,1.014387922,1.018357179,1.022272319,1.026136502,1.029952687
10/07/2018,0.50409938,0.564021415,0.599958875,0.622471747,0.637807657,0.649762412,0.660457975,0.670938399,0.681588321,0.692483915,0.703592219,0.714852389,0.726207565,0.737610228,0.749015469,0.760379787,0.771660673,0.782816335,0.793805851,0.804593122,0.815150132,0.825455558,0.835493312,0.845251452,0.854721413,0.863898066,0.872779818,0.881368045,0.889666586,0.897681332,0.90541989,0.912891322,0.920105917,0.927075018,0.933810866,0.940326477,0.946635488,0.95275135,0.958686471,0.964452251,0.970059198,0.97551704,0.980834811,0.986020933,0.991083281,0.996029247,1.000865786,1.005599466,1.010236499,1.014782691,1.019243391,1.023623521,1.027927615,1.032159862,1.036324128,1.040423991,1.044462767,1.048443527,1.052369122,1.056242202
11/07/2018,0.510246967,0.567895776,0.601595379,0.623480036,0.638900002,0.651055009,0.66185646,0.672311974,0.682831161,0.693517327,0.704353957,0.715289034,0.726276795,0.737281582,0.74826662,0.759193591,0.770023082,0.780714894,0.791228592,0.801528667,0.811589613,0.821394407,0.830932659,0.840199234,0.849193167,0.857916356,0.866372444,0.874566431,0.882504443,0.890193545,0.897641589,0.90485709,0.911849126,0.918627256,0.925201452,0.931582038,0.93777961,0.943804527,0.949666411,0.95537418,0.960936138,0.966360044,0.971653179,0.976822396,0.981874172,0.986814647,0.991649659,0.996384777,1.001025321,1.005576324,1.010042488,1.014428213,1.018737622,1.022974587,1.027142754,1.031245563,1.035286262,1.039267929,1.043193483,1.047065698
12/07/2018,0.512399147,0.570822854,0.603326708,0.623467638,0.637490849,0.648798221,0.659123641,0.66924353,0.679413549,0.689665467,0.699980436,0.710339651,0.720735313,0.731160358,0.741595981,0.752014206,0.762380587,0.772656001,0.782798319,0.792768986,0.802538818,0.812086597,0.821397343,0.830461011,0.839271511,0.847825982,0.856124236,0.86416829,0.87196198,0.879510663,0.886820967,0.893900595,0.900758164,0.907403065,0.913845358,0.920095676,0.926165097,0.932064483,0.937803871,0.94339252,0.948839002,0.954151283,0.959336799,0.96440251,0.969354955,0.974200301,0.978944378,0.983592715,0.988150568,0.99262289,0.997014297,1.001329098,1.005571325,1.009744754,1.013852931,1.017899194,1.021886688,1.025818385,1.029697096,1.033525485
13/07/2018,0.518840297,0.580177459,0.613380306,0.633396854,0.646965659,0.657682783,0.667423569,0.677044771,0.686815352,0.696743765,0.706762779,0.716802252,0.726818234,0.736788139,0.74669285,0.75651439,0.766235594,0.775839875,0.785311161,0.794634756,0.80379807,0.812790246,0.821601781,0.830224246,0.838650149,0.846873692,0.854891419,0.862701894,0.870305353,0.877703421,0.884898894,0.89189555,0.898698005,0.905311589,0.911742241,0.917996426,0.924081044,0.930003088,0.935769352,0.94138642,0.946860693,0.952198416,0.957405689,0.962488489,0.967452678,0.972304023,0.977048198,0.981690802,0.986237348,0.990693136,0.995063131,0.999351982,1.003564045,1.007703419,1.011773963,1.015779319,1.019722934,1.023608072,1.027437832,1.031215164
16/07/2018,0.54489768,0.598690262,0.621789891,0.636366758,0.647559269,0.657301383,0.666638747,0.676086789,0.685780662,0.695680368,0.705692414,0.715722947,0.725710322,0.735622388,0.74543606,0.75513341,0.764700147,0.774124609,0.783397088,0.792509528,0.801455344,0.810229099,0.818826261,0.82724301,0.835476147,0.843523506,0.85138433,0.859059065,0.866549157,0.873856884,0.880985221,0.887937734,0.894718487,0.901331971,0.907783042,0.914076869,0.920218883,0.926214564,0.932069264,0.937788201,0.943376481,0.948839103,0.954180978,0.959406939,0.964521746,0.969530095,0.974436626,0.97924593,0.983962544,0.988590875,0.993135107,0.997599211,1.001986965,1.006301971,1.010547672,1.014727365,1.018844217,1.022901271,1.026901462,1.030847621
17/07/2018,0.554626537,0.608148632,0.629834598,0.64328596,0.653597407,0.662682588,0.671549572,0.680651415,0.690082986,0.699788529,0.709672206,0.719639099,0.729625048,0.739592237,0.749506825,0.759336369,0.76904942,0.778615241,0.788003966,0.797190528,0.806157915,0.814895776,0.823398978,0.831666514,0.839700624,0.847505477,0.855086109,0.862448199,0.869597955,0.876542028,0.883287442,0.889841532,0.896211899,0.902406372,0.908432975,0.914299895,0.920015448,0.925587735,0.931024295,0.93633213,0.941517767,0.946587316,0.951546521,0.956400797,0.961155271,0.965814812,0.970384055,0.974867431,0.979269181,0.983593351,0.987843776,0.9920241,0.996137793,1.000188165,1.004178386,1.008111491,1.011990399,1.015817917,1.019596755,1.02332953
18/07/2018,0.552678839,0.603224233,0.6235348,0.636464756,0.646621596,0.655570838,0.66403988,0.672382041,0.68073285,0.689119056,0.697522486,0.705913424,0.714268544,0.722570485,0.730802558,0.738948213,0.746990999,0.754914538,0.762702693,0.770342311,0.77782594,0.785150944,0.79231846,0.799332608,0.806199817,0.812927249,0.819521316,0.825987654,0.832331259,0.838556594,0.844667673,0.850668132,0.856561288,0.862350184,0.868037627,0.873626224,0.87911841,0.884516517,0.889822832,0.895039614,0.900169093,0.905213474,0.910174942,0.915055663,0.919857785,0.924583442,0.929234754,0.93381383,0.938322767,0.942763666,0.94713864,0.951449811,0.955699315,0.959889297,0.964021912,0.968099323,0.972123698,0.976097216,0.98002206,0.983900417
19/07/2018,0.557237275,0.604017629,0.620422366,0.630881337,0.639613714,0.647799537,0.656004911,0.664430713,0.673032976,0.681698951,0.69033742,0.698894551,0.70736179,0.715753976,0.724074094,0.732314433,0.740459735,0.74848929,0.756378751,0.764106133,0.771657043,0.779023595,0.786202989,0.793196459,0.800008374,0.806644531,0.813110658,0.819412296,0.825554833,0.831543527,0.83738353,0.843079902,0.848637624,0.854061615,0.859356735,0.864527795,0.86957956,0.874516693,0.879343705,0.884064968,0.88868473,0.893207133,0.897636224,0.901975962,0.906230236,0.910402865,0.914497609,0.918518174,0.922468214,0.926351282,0.930170787,0.933929996,0.937632056,0.941279998,0.944876752,0.948425152,0.951927948,0.955387812,0.958807345,0.962189082
